open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-01-08 23:45:00,41860.01000000,41875.00000000,41656.02000000,41679.74000000,283.91811000,2022-01-08 23:59:59.999,11853172.56332900,8051,117.58358000,4908238.46553320
2022-01-09 00:00:00,41679.74000000,41698.47000000,41388.13000000,41593.42000000,616.93165000,2022-01-09 00:14:59.999,25623730.77427910,16295,327.63666000,13608694.33796870
2022-01-09 00:15:00,41593.43000000,41686.93000000,41456.84000000,41474.37000000,231.75108000,2022-01-09 00:29:59.999,9629985.26283010,8038,96.72313000,4019929.00581070
2022-01-09 00:30:00,41474.37000000,41633.29000000,41459.49000000,41585.50000000,233.38767000,2022-01-09 00:44:59.999,9703093.39823480,7340,134.32726000,5584950.57989390
2022-01-09 00:45:00,41585.50000000,41831.25000000,41580.28000000,41773.24000000,403.75186000,2022-01-09 00:59:59.999,16852350.13008750,9897,206.57973000,8621845.20604750
2022-01-09 01:00:00,41773.24000000,41924.57000000,41682.27000000,41767.97000000,243.35354000,2022-01-09 01:14:59.999,10178408.22957060,8787,119.28737000,4990070.55178290
2022-01-09 01:15:00,41771.90000000,41791.26000000,41608.00000000,41624.73000000,184.60446000,2022-01-09 01:29:59.999,7698433.59523640,7683,90.53339000,3775713.76937940
2022-01-09 01:30:00,41624.73000000,41769.64000000,41596.43000000,41633.94000000,220.17497000,2022-01-09 01:44:59.999,9178934.76103400,7118,120.68910000,5032031.16311820
2022-01-09 01:45:00,41633.94000000,41865.67000000,41617.35000000,41809.67000000,235.52379000,2022-01-09 01:59:59.999,9830409.33456000,6819,122.29407000,5104070.16966240
2022-01-09 02:00:00,41809.66000000,41939.17000000,41775.90000000,41853.50000000,217.66222000,2022-01-09 02:14:59.999,9107995.49793150,6859,122.73011000,5135588.03497780
2022-01-09 02:15:00,41853.50000000,42020.76000000,41835.12000000,42008.42000000,314.22574000,2022-01-09 02:29:59.999,13178573.29975400,8167,168.41711000,7063363.60462450
2022-01-09 02:30:00,42008.43000000,42144.12000000,41943.99000000,42096.08000000,289.46916000,2022-01-09 02:44:59.999,12165820.81063860,8657,157.85271000,6634087.09373750
